,day sin,day cos,year sin,year cos,0x16cb02173ebf3059efdc97fd1819f14a2
0,0.5176380902144874,-1.9318516525756055,-1.4045534090080802,-1.4238081757188292,-0.1595284272993021
1,0.39018064403729974,-1.9615705608054577,-1.4048085266084651,-1.4235564630769493,-0.19247982936267982
2,0.26105238444060386,-1.9828897227475548,-1.4050635990989575,-1.4233047047231608,-0.22588072589281918
3,0.1308062584706837,-1.9957178464765255,-1.4053186264713668,-1.4230529006655481,-0.23509536246143428
4,5.782834553891794e-12,-2.0,-1.4055736087175041,-1.422801050912197,-0.19657714430970005
5,-0.1308062584591428,-1.995717846477282,-1.4058285458291815,-1.4225491554711944,-0.17383445311642967
6,-0.2610523844291371,-1.9828897227490645,-1.406083437798253,-1.4222972143505892,-0.06526425114475505
7,-0.3901806440259563,-1.961570560807714,-1.4063382846164532,-1.4220452275585513,-0.08551743452211444
8,-0.5176380902033157,-1.931851652578599,-1.4065930862756386,-1.4217931951031324,-0.036341011033511006
9,-0.6428789305952426,-1.8938602589939726,-1.4068478427676276,-1.4215411169924252,-0.054588757559164425
10,-0.7653668647236528,-1.8477590650252769,-1.40710255408424,-1.4212889932345245,-0.042988342666967994
11,-0.8845773804358255,-1.7937454830664503,-1.4073572202172961,-1.4210368238375264,-0.03359217948677603
12,-0.9999999999893112,-1.7320508075750485,-1.4076118411586187,-1.420784608809528,0.06828747022963785
13,-1.1111404660327977,-1.6629392246093713,-1.4078664169000314,-1.4205323481586283,0.11226013085303817
14,-1.217522858015007,-1.5867066805843382,-1.40812094743336,-1.4202800418929278,0.13745775336477628
15,-1.3186916301903764,-1.5036796149665153,-1.4083754327504308,-1.4200276900205282,0.05516568944994022
16,-1.4142135623671934,-1.4142135623789966,-1.408629872843072,-1.4197752925495326,-0.08654608532104986
17,-1.5036796149555092,-1.3186916302029263,-1.4088842677031135,-1.419522849488046,-0.13726980707023664
18,-1.5867066805830352,-1.2175228580167052,-1.4091386173223863,-1.4192703608441746,-0.12292920475566581
19,-1.6629392246000976,-1.1111404660466768,-1.409392921692723,-1.4190178266260258,-0.839993896981645
20,-1.7320508075667023,-1.0000000000037672,-1.4096471808059574,-1.4187652468417093,-0.16745508933815764
21,-1.7937454830655035,-0.8845773804377451,-1.4099013946539254,-1.4185126214993353,-0.20722670552220823
22,-1.847759065018889,-0.7653668647390746,-1.4101555632284635,-1.4182599506070157,-0.25745771218282937
23,-1.893860258988607,-0.6428789306110492,-1.4104096865214102,-1.4180072341728647,-0.22320104734097065
24,-1.931851652578045,-0.5176380902053833,-1.4106637645246054,-1.4177544722049966,-0.15698705473722638
25,-1.9615705608044576,-0.3901806440423279,-1.4109177972298905,-1.4175016647115282,-0.1934393271667288
26,-1.9828897227468858,-0.2610523844456867,-1.411171784629108,-1.417248811700577,-0.26962863928283876
27,-1.995717846477142,-0.13080625846127863,-1.4114257267141024,-1.4169959131802632,-0.22926057851789286
28,-2.0,-1.0909522857080831e-11,-1.411679623476719,-1.416742969158707,-0.2386394534493631
29,-1.9957178464776173,0.13080625845402707,-1.411933474908805,-1.416489979644031,-0.08460115733986921
30,-1.9828897227478344,0.2610523844384817,-1.4121872810022091,-1.4162369446443583,-0.1326106240397643
31,-1.9615705608087142,0.3901806440209281,-1.4124410417487814,-1.415983864167815,-0.1710337568235298
32,-1.9318516525799259,0.5176380901983637,-1.412694757140373,-1.4157307382225275,-0.13603369728664186
33,-1.893860258990943,0.6428789306041677,-1.412948427168837,-1.4154775668166237,-0.21052876102803458
34,-1.8477590650272389,0.7653668647189164,-1.4132020518260682,-1.4152243499581934,-0.22218968479075676
35,-1.7937454830687178,0.8845773804312275,-1.4134556311038418,-1.4149710876554475,-0.22722056516874353
36,-1.7320508075703358,0.9999999999974737,-1.4137091649940552,-1.414717779916479,-0.22814548647534932
37,-1.6629392246122197,1.1111404660285351,-1.4139626534885676,-1.4144644267494213,-0.24966935613374658
38,-1.5867066805874592,1.2175228580109398,-1.4142160965792387,-1.41421102816241,-0.26659455163219725
39,-1.5036796149603007,1.3186916301974627,-1.4144694942579306,-1.4139575841635823,-0.279750908909338
40,-1.414213562372332,1.414213562373858,-1.4147228465165063,-1.4137040947610762,-0.20766755586460914
41,-1.3186916302067808,1.503679614952129,-1.4149761533468301,-1.4134505599630316,-0.19311085044101836
42,-1.2175228580207724,1.5867066805799142,-1.4152294147407685,-1.4131969797775898,-0.22633022035958095
43,-1.11114046603884,1.6629392246053338,-1.4154826306901886,-1.4129433542128937,-0.20985451932789204
44,-1.000000000008207,1.732050807564139,-1.4157358011869599,-1.4126896832770872,-0.1970525711495441
45,-0.8845773804423431,1.793745483063236,-1.4159889262229521,-1.4124359669783162,-0.25304056463445945
46,-0.7653668647303667,1.847759065022496,-1.4162420057900376,-1.4121822053247275,-0.21969153285048496
47,-0.6428789306159037,1.893860258986959,-1.4164950398800897,-1.41192839832447,-0.23616723388217373
48,-0.5176380902103352,1.9318516525767182,-1.416748028484983,-1.4116745459856934,-0.26120061803105665
49,-0.3901806440330838,1.9615705608062963,-1.417000971596594,-1.4114206483165495,-0.28725400885451424
50,-0.2610523844507695,1.9828897227462166,-1.4172538692068004,-1.4111667053251906,-0.2883258802752536
51,-0.13080625846639435,1.9957178464768066,-1.4175067213074812,-1.410912717019772,-0.30096359009074636
52,-1.4842959319030174e-12,2.0,-1.4177595278905173,-1.4106586834084487,-0.27264543868475866
53,0.13080625844891136,1.9957178464779526,-1.4180122889477904,-1.4104046044993783,-0.2934432018968485
54,0.2610523844333989,1.9828897227485034,-1.4182650044711846,-1.4101504803007199,-0.2823441462175786
55,0.3901806440301722,1.9615705608068754,-1.4185176744525847,-1.409896310820633,-0.2733023921361796
56,0.5176380901934118,1.9318516525812528,-1.418770298883877,-1.4096420960672797,-0.26531522122679846
