,day sin,day cos,year sin,year cos,0x16cb02173ebf3059efdc97fd1819f14a2
0,0.5652630961110303,0.0042775693132270365,0.4798710241441841,0.9995946600305051,1.481620097667642
1,0.5327015646149258,0.0010705383806887125,0.47996054962904827,0.9995982590330257,1.342020772402191
2,0.5000000000023327,0.0,0.4800500757573863,0.9996018419929154,1.1943852198510023
3,0.46729843538609933,0.0010705383806214885,0.48013960252633753,0.9996054089100599,1.0421823312451628
4,0.4347369038899882,0.0042775693130929215,0.48022912993302724,0.9996089597843446,0.8889883133625549
5,0.40245483899438084,0.009607359797898452,0.4803186579745805,0.9996124946156555,0.7384026608652126
6,0.3705904774500278,0.017037086855120676,0.48040818664812257,0.9996160134038792,0.5939635814444985
7,0.3392802673485843,0.026534935252391145,0.48049771595077856,0.9996195161489025,0.4590648609963948
8,0.30865828381990623,0.03806023374334133,0.48058724587967355,0.9996230028506131,0.3368761221143118
9,0.2788556548918391,0.05156362923299518,0.48067677643193274,0.9996264735088989,0.23026834971974203
10,0.25000000000028977,0.06698729810761339,0.4807663076046811,0.9996299281236486,0.14174643344851745
11,0.22221488349253804,0.08426519384716441,0.4808558393950437,0.9996333666947511,0.07339031199207849
12,0.1956192854969519,0.1033233298533755,0.4809453718001456,0.9996367892220961,0.026806102206033983
13,0.17032709245033756,0.12408009626018507,0.4810349048171119,0.9996401957055737,0.003088361286237746
14,0.1464466094088288,0.14644660940462367,0.4811244384430675,0.9996435861450745,0.0027943687030526367
15,0.12408009626170752,0.17032709244860156,0.48121397267513744,0.9996469605404896,0.025931032201710627
16,0.10332332985478115,0.19561928549512003,0.4813035075104466,0.9996503188917105,0.071954725484581
17,0.08426519385046838,0.22221488348759333,0.48139304294611995,0.9996536611986298,0.13978406142840347
18,0.06698729810876791,0.2499999999982901,0.4814825789792825,0.9996569874611396,0.2278253006950914
19,0.05156362923401642,0.27885565488976827,0.48157211560705904,0.9996602976791336,0.33400979871991326
20,0.03806023374561712,0.30865828381441196,0.4816616528265745,0.9996635918525052,0.45584261127440395
21,0.02653493525313333,0.3392802673463978,0.4817511906349538,0.9996668699811487,0.5904611163976785
22,0.01703708685571831,0.3705904774477975,0.4818407290293217,0.9996701320649589,0.7347022754978942
23,0.009607359798348925,0.4024548389921162,0.48193026800680305,0.999673378103831,0.8851769530891951
24,0.004277569313394347,0.434736903887699,0.4820198075645227,0.9996766080976607,1.038349548981395
25,0.0010705383807725344,0.4672984353837953,0.48210934769960534,0.9996798220463443,1.1906210718359769
26,0.0,0.5000000000000236,0.48219888840917585,0.9996830199497788,1.3384137022520626
27,0.0010705383805376667,0.5327015646126217,0.4822884296903589,0.9996862018078613,1.478254858246028
28,0.0042775693129256664,0.565263096108741,0.48237797154027934,0.9996893676204897,1.6068587881841592
29,0.00960735979835814,0.5975451610079302,0.48246751395607596,0.9996925173875626,1.721203773818401
30,0.017037086854788996,0.6294095225487342,0.48255705693484513,0.9996956511089783,1.818603129525453
31,0.02653493525197914,0.660719732650202,0.4826466004737257,0.9996987687846364,1.8967683295078646
32,0.038060233744243055,0.6913417161822707,0.4827361445698423,0.9997018704144368,1.953862779741173
33,0.0515636292324283,0.7211443451070114,0.48282568922031965,0.99970495599828,1.9885449711183811
34,0.06698729810697257,0.7499999999986002,0.48291523442228235,0.9997080255360669,1.9999999999999394
35,0.08426519384847347,0.7777851165094212,0.48300478017285503,0.9997110790276988,1.987958715436727
36,0.10332332985259529,0.8043807145020313,0.4830943264691622,0.9997141164730778,1.9527040432251197
37,0.12408009625934002,0.8296729075486988,0.4831838733083285,0.9997171378721063,1.8950643382002823
38,0.14644660940628984,0.8535533905928374,0.48327342068747847,0.9997201432246872,1.8163939209274318
