,day sin,day cos,year sin,year cos,0x16cb02173ebf3059efdc97fd1819f14a2,0x1c9d08cd16fce04790ef900695861e786,0x1612e4cbe3b1b85c3dbcaeaa504ee8424,0x20158d36236a640cf0524dba149459169,0xc305005dcb1ed6128d816954c5ab9e7e,0xed7bfe627d07d57c704bfcd76b05b2c4,0x16f67b7666163486f78fdeee3fa79e760,0x1d9947dd524e62a35601ba411b128407e,0x12235f06eab722f9b25a97a7adcbf44ec,0x13a6d6005b67c299ced4374f17cba0e7b,0x1506e734dfc92653f622e19432e441239,0x162b92a4fb02c9c886992689d17bbadc0,0xe10ba24fa6b35ed8520f7e78c07f930b,0xf0caac31215c6cca3582bc21f486f134,0x89ba32a1eb432357ffef537afec4fa9b,0x15aae59ce42141f26f08f05b819d69fc0,0x15278387260c46df3f6a9cb25ae93db95,0xfdbbc49a2f598a936af20a9fbf60f2b0,0xbdb10c115e5316d8ff2e9fd8242fb654,0x186b089e085e96ca5addb5930164bb446,0x15e569a098b780a0aaf18773ebbf56882,0xe95ff9f59f25e5b745cf668292b7ebec,0x10e911ba4858d6bab37fbbf021e47f360,0x1b8ef214e8b4e03dfbb519b0f125945b1,0x1f0499790d4ecad409d51ae36ebe2a94d,0x141f97333f77cc67fdf4a8ed0b5d33a7a,0xecdafd676394bf32be2783e4773af544,0xbea72e0834971472afb59362d96e8c6c,0x1c6e0a657f98efb3d47c49c1734f31938,0x63125a43491c481616743367428cf917,0x11579b3b4c78da596bb3f48f6d10d513c,0x11fc4b7a356c958f56079ab5b90e73bfa,0xf8ebf21ca7a1eb69998aa13802beee42,0x1b2bb27f3729c833c6a95c938b81a8084,0xdd400200c7562dc0599f58cbe1a3fc65,0xf489afd0657a6582750a3c1b8bcd2e70,0x9a91576391f4d587c16911026c3dc5b1,0xe9a1a3a6e5759bd8d2722e4e5a0918e0,0x1f65bc4e02de242f562b86b01e025fc96,0x1cffbe319966893e86075780b08638fd0,0x189b3148799f04eea9a1336e67be3c27e,0x1ba31715353e9c2c7bdb56699053573d2,0x1990c5eee990661603fa04a2a26fb3ecc,0x1ab831b8bec4e61eaead27aa85ebb9fb5,0xc49551cc778e34ae322885adc4e90fdb,0x107f941ffda63a5d3a76418f5ee64f49c,0xbed8c33ce7ec7b2558ac0daad2a1af5e,0x190f95d157384d46dc53faa423100e1db,0x1b50e799f7da3f3154ac1b586f0820876,0x1e9b57ac240b395cc6e8e99f05a438cec,0x15fbe11397f3325c9fed42c7091d234a2,0xddc2494a8bb2bf6f73ec4b05b77e000d,0x51e7d40167b5c573a27432783b6ff5f6,0xf2a8bc3a1df011c0609a561b6473b4b3,0xb0d49f0fd521ac41c5a32ffee761cc95,0x10c46fc86e6789c7e4480b90ccc9d04f3,0x12342fbadc0ca9418f2d540bb3cb8364a,0x16d1816bc5d185c47de080d4c6a64bc9a,0x14f480f24c435af1b8574c1c6bab38a1c,0x1c7fc724d0a4f89ed1de8a0a4b302db22,0x187454451b5ef5c6ad7377c21d9adbfe2
0,-0.26105238444834417,1.9828897227465359,-0.8288871611679041,1.820150014161199,0.2034548611111111,0.06113043478260869,0.23746052631578948,0.2017927927927928,0.18042767295597484,0.21935820895522387,0.28756,0.22897826086956521,0.20026136363636363,0.1985735294117647,0.2707727272727273,0.244,0.11813095238095236,0.221586642599278,0.21910714285714286,0.27670731707317076,0.2105959595959596,0.22792990654205608,0.21466260162601628,0.224126582278481,0.21373684210526314,0.2452222222222222,0.24333333333333332,0.20673333333333332,0.11085714285714285,0.37392857142857144,0.17185714285714285,0.24410714285714283,0.1513157894736842,0.21232738095238096,0.12163636363636364,0.1912857142857143,0.20139130434782607,0.1564,0.221875,0.21420689655172412,0.2072142857142857,0.30386363636363634,0.19721428571428573,0.22542857142857145,0.2578333333333333,0.2533333333333333,0.3598965517241379,0.26621052631578945,0.295175,1.346,0.21259999999999998,0.08244444444444445,0.1672962962962963,0.21725,0.2366,0.02519999999999998,0.5532222222222223,0.2761176470588235,0.2768333333333333,0.11507407407407408,0.21549999999999994,0.12108333333333332,0.2817368421052631,0.1475625,0.20907692307692305
1,-0.13080625846395333,1.9957178464769667,-0.8285609849974339,1.8202985178646063,0.2467222222222222,0.1417391304347826,0.1909736842105263,0.205039039039039,0.15693710691823898,0.25931343283582087,0.14828,0.2366413043478261,0.23369318181818183,0.22626470588235292,0.1952727272727273,0.285375,0.14047619047619048,0.22932129963898917,0.26010714285714287,0.2446341463414634,0.24074747474747474,0.26604672897196263,0.2141910569105691,0.25345569620253167,0.2009736842105263,0.1322222222222222,0.194,0.21133333333333332,0.1397142857142857,0.3725714285714286,0.2584285714285714,0.1315,0.13294736842105262,0.26407142857142857,0.10545454545454545,0.33290476190476187,0.17821739130434783,0.1187,0.1613125,0.178,0.1689047619047619,0.25327272727272726,0.20907142857142857,0.15699999999999997,0.29233333333333333,0.28553333333333336,0.4291034482758621,0.1906315789473684,0.30455,0.7669999999999999,0.5856000000000001,0.17277777777777778,0.14074074074074072,0.5435000000000001,0.10659999999999999,0.058599999999999985,0.44566666666666666,0.24829411764705883,0.11549999999999998,0.12451851851851853,0.6985,0.12425000000000001,0.20189473684210527,0.19337500000000002,0.35876923076923073
2,9.619503213707337e-13,2.0,-0.8282347822209915,1.8204469631162965,0.2212777777777778,0.08243478260869565,0.17610526315789474,0.20635735735735736,0.16145911949685535,0.2015671641791045,0.16292,0.21094565217391303,0.23942424242424243,0.19623529411764706,0.19854545454545452,0.4225,0.12103571428571429,0.19875270758122743,0.21905952380952382,0.22834146341463415,0.20013131313131313,0.23783644859813083,0.21020325203252033,0.18956962025316457,0.2704473684210526,0.1368888888888889,0.3958888888888889,0.16633333333333333,0.17671428571428574,0.4875714285714286,0.22228571428571428,0.2802142857142857,0.10968421052631579,0.2546845238095238,0.2758181818181818,0.2820952380952381,0.22421739130434779,0.1651,0.268625,0.20579310344827587,0.17945238095238095,0.26986363636363636,0.18064285714285713,0.17185714285714285,0.29910416666666667,0.3009333333333333,0.41406896551724137,0.25394736842105264,0.293175,0.8899999999999999,0.1936,0.0992222222222222,0.14025925925925925,0.14275,0.1275,0.37120000000000003,0.46955555555555556,0.3144705882352941,0.12033333333333333,0.17133333333333334,0.2625,0.12924999999999995,0.23489473684210527,0.13475,0.19423076923076923
3,0.13080625845135235,1.9957178464777925,-0.8279085528490512,1.8205953499115035,0.20873611111111112,0.22799999999999998,0.18505263157894736,0.24029729729729726,0.17266666666666666,0.24795522388059701,0.21492,0.21477536231884056,0.21803787878787878,0.2247941176470588,0.17177272727272727,0.3195,0.10382142857142858,0.2346841155234657,0.24457142857142858,0.36804878048780487,0.20564646464646466,0.23611214953271029,0.20613414634146343,0.20377215189873416,0.19892105263157894,0.17622222222222222,0.076,0.23099999999999998,0.14214285714285715,0.33835714285714286,0.20885714285714285,0.13167857142857142,0.22794736842105265,0.30733333333333335,0.18172727272727274,0.3091904761904762,0.1900434782608696,0.1649,0.2444375,0.20489655172413793,0.1729047619047619,0.3190681818181818,0.25792857142857145,0.08942857142857143,0.2798541666666667,0.555,0.34455172413793106,0.27668421052631575,0.347875,0.874,0.2326,0.1788888888888889,0.10237037037037036,0.0375,0.233,0.04659999999999998,0.2563888888888889,0.2398235294117647,0.163,0.15681481481481482,0.715,0.1363333333333333,0.2296842105263158,0.172,0.17961538461538462
4,0.2610523844358242,1.982889722748184,-0.827582296892089,1.820743678245462,0.19769444444444445,0.1908260869565217,0.2198815789473684,0.19517417417417415,0.13577987421383647,0.24625373134328357,0.40356000000000003,0.19070652173913044,0.21489015151515153,0.18495588235294116,0.23272727272727273,0.09374999999999999,0.11483333333333334,0.24523104693140796,0.21359523809523806,0.32053658536585367,0.27381818181818185,0.23127570093457944,0.19296747967479674,0.2220632911392405,0.21910526315789475,0.2681111111111111,0.11022222222222222,0.26746666666666663,0.09857142857142856,0.3790714285714286,0.23142857142857146,0.12617857142857142,0.2403157894736842,0.23223214285714286,0.15836363636363632,0.17495238095238094,0.17021739130434782,0.1045,0.3113125,0.14989655172413793,0.18171428571428572,0.3220454545454545,0.3726428571428571,0.252,0.2351875,0.4336,0.3651551724137931,0.16557894736842105,0.265925,0.512,0.20539999999999997,0.1827777777777778,0.11385185185185184,0.037,0.2592,0.10759999999999999,0.2947222222222222,0.10205882352941177,0.16533333333333333,0.1404074074074074,0.4695,0.09041666666666666,0.29768421052631583,0.16399999999999998,0.21723076923076923
5,0.39018064403257147,1.9615705608063982,-0.8272560143605812,1.8208919481134092,0.1835659722222222,0.07795652173913042,0.1618421052631579,0.1750960960960961,0.14476729559748427,0.18056716417910448,0.21167999999999998,0.184536231884058,0.1791818181818182,0.15307352941176472,0.1429090909090909,0.132375,0.1375,0.18598916967509024,0.18077380952380953,0.28841463414634144,0.18276767676767677,0.2209392523364486,0.17178455284552846,0.196873417721519,0.2123684210526316,0.1967222222222222,0.05188888888888888,0.2048,0.13385714285714287,0.3281428571428572,0.28185714285714286,0.10703571428571426,0.2296842105263158,0.24303571428571427,0.09545454545454544,0.18366666666666667,0.19143478260869565,0.10119999999999998,0.1309375,0.20075862068965517,0.2485,0.2069772727272727,0.3695,0.10785714285714286,0.19839583333333333,0.255,0.31632758620689655,0.18852631578947368,0.27442500000000003,1.634,0.15539999999999998,0.12733333333333333,0.16214814814814812,0.0315,0.0997,0.05559999999999996,0.25805555555555554,0.1313529411764706,0.316,0.09362962962962963,0.2995,0.15791666666666668,0.2875263157894737,0.1324375,0.1803846153846154
6,0.5176380901957747,1.9318516525806195,-0.8269297052650049,1.8210401595105836,0.18997569444444445,0.06221739130434781,0.1641842105263158,0.18825525525525524,0.14122012578616353,0.2055820895522388,0.19643999999999998,0.20870289855072463,0.1990530303030303,0.17047058823529412,0.19072727272727272,0.13312499999999994,0.12207142857142857,0.17735379061371842,0.1938095238095238,0.194,0.18125252525252525,0.18569158878504674,0.1485040650406504,0.1908860759493671,0.16661842105263155,0.1205,0.12155555555555557,0.22513333333333332,0.109,0.26121428571428573,0.15928571428571425,0.2755714285714286,0.162,0.18297619047619046,0.14309090909090907,0.17876190476190476,0.16104347826086954,0.10369999999999999,0.1688125,0.17875862068965515,0.212,0.25106818181818186,0.1392857142857143,0.08128571428571428,0.2826666666666667,0.2657333333333333,0.32465517241379305,0.1551578947368421,0.175925,0.895,0.20859999999999998,0.07988888888888888,0.14696296296296296,0.06324999999999997,0.2464,0.01759999999999998,0.35555555555555557,0.2291764705882353,0.26366666666666666,0.112,0.3185,0.11658333333333332,0.24305263157894733,0.12656249999999994,0.13653846153846153
7,0.6428789306016295,1.8938602589918045,-0.8266033696158385,1.8211883124322266,0.18103125,0.1693913043478261,0.12655263157894736,0.19817417417417418,0.1551446540880503,0.19425373134328358,0.18852,0.2020942028985507,0.19120454545454546,0.16258823529411764,0.20377272727272724,0.136,0.10611904761904761,0.17051805054151625,0.1908095238095238,0.19641463414634144,0.245,0.17662149532710278,0.1709878048780488,0.20255696202531645,0.11702631578947366,0.11800000000000001,0.04744444444444444,0.20286666666666667,0.05899999999999999,0.22814285714285715,0.1207142857142857,0.08789285714285713,0.18047368421052631,0.1943095238095238,0.1556363636363636,0.14133333333333334,0.16621739130434782,0.12110000000000001,0.2058125,0.1299655172413793,0.16542857142857142,0.15704545454545454,0.1635,0.06899999999999996,0.21060416666666662,0.19046666666666667,0.29156896551724143,0.19773684210526316,0.18054999999999996,1.6829999999999998,0.1714,0.12377777777777779,0.16096296296296297,0.06924999999999998,0.12449999999999997,0.08559999999999998,0.18327777777777776,0.1941764705882353,0.26,0.08022222222222221,0.865,0.09724999999999999,0.19857894736842105,0.127875,0.17615384615384616
8,0.7653668647298841,1.8477590650226958,-0.8262770074235607,1.8213364068735807,0.20403819444444443,0.07278260869565216,0.09335526315789472,0.16275975975975976,0.13155974842767296,0.24361194029850744,0.16752,0.2135144927536232,0.17171590909090909,0.12944117647058823,0.2920454545454545,0.2505,0.09498809523809523,0.15485740072202164,0.16635714285714287,0.1740731707317073,0.20483838383838385,0.18780373831775699,0.15084959349593496,0.1440253164556962,0.15739473684210525,0.14,0.05844444444444444,0.33953333333333335,0.09271428571428572,0.14528571428571427,0.12442857142857142,0.1382857142857143,0.1723157894736842,0.22820833333333332,0.136,0.11223809523809525,0.263,0.1358,0.1808125,0.2429655172413793,0.20361904761904762,0.2404318181818182,0.10421428571428572,0.09442857142857142,0.18189583333333334,0.28340000000000004,0.2106551724137931,0.15952631578947368,0.1682,0.859,0.3956,0.06933333333333332,0.144,0.03025,0.059899999999999995,0.2274,0.10049999999999999,0.09476470588235293,0.22333333333333336,0.07862962962962963,0.267,0.12841666666666665,0.1926842105263158,0.11006249999999998,0.1183076923076923
9,0.8845773804288234,1.7937454830699033,-0.8259506186986516,1.82148444282989,0.1865625,0.12008695652173913,0.08846052631578946,0.1752132132132132,0.15878616352201258,0.22513432835820896,0.20939999999999998,0.17422826086956522,0.15399242424242426,0.1400735294117647,0.16613636363636364,0.197125,0.11454761904761902,0.17612996389891697,0.16542857142857142,0.2175121951219512,0.1922929292929293,0.22866822429906544,0.1541991869918699,0.1480506329113924,0.1621315789473684,0.13905555555555557,0.09588888888888887,0.1434,0.07285714285714286,0.21742857142857144,0.16471428571428567,0.09575,0.2990526315789474,0.16670238095238094,0.14881818181818182,0.14428571428571427,0.19308695652173913,0.1103,0.192,0.22241379310344825,0.1486904761904762,0.19586363636363632,0.18135714285714286,0.12157142857142857,0.14414583333333333,0.25133333333333335,0.20682758620689656,0.17110526315789473,0.2576,0.631,0.275,0.15388888888888888,0.12574074074074074,0.0195,0.078,0.05499999999999998,0.07994444444444443,0.21141176470588235,0.1673333333333333,0.08844444444444444,0.2615,0.12049999999999995,0.23568421052631577,0.19406249999999997,0.1286923076923077
